Year,Gini_Index,Education_Spending_%GDP,Unemployment_%,Country_Canada,Country_China,Country_France,Country_Germany,Country_India,Country_Indonesia,Country_Japan,Country_South Africa,Country_UK,Country_USA
2020,-0.4099483367281548,-0.7591110886468493,0.7377909220136941,False,False,False,False,True,False,False,False,False,False
2002,-1.1988153449404126,-0.7845112902641425,0.43581573551690356,False,False,False,False,False,False,False,False,False,False
2011,-0.8722979058189241,-0.35401064096628526,0.574364254186003,False,False,False,False,True,False,False,False,False,False
2002,0.9795878905601393,-0.5733414115513201,-0.9262530700332436,False,False,False,False,True,False,False,False,False,False
2010,-1.3194984037019541,-1.1086643827576041,1.237785318609929,False,False,False,False,False,False,False,False,False,False
2011,-1.8473282441925094,-0.5397299338409762,-0.15317610031060977,False,False,False,False,True,False,False,False,False,False
2003,-0.4181732334089543,0.38346912618890716,1.396949929659086,False,False,False,False,False,False,False,False,False,False
2015,-1.7893681000875215,-0.023883988808230575,0.3483264920866376,False,False,False,False,False,False,False,False,False,True
2019,-0.8816612413372131,-1.0376696114858721,1.6443685554345764,False,False,False,False,True,False,False,False,False,False
2017,-1.1855768511596765,-0.9079020857000357,0.5187327403976842,False,False,False,False,False,False,False,False,False,True
2003,-1.1778062364253332,0.05727921686002222,-0.24810328268437404,False,False,False,False,False,False,False,False,False,True
2021,-0.011827755274966774,-1.0322620609492146,1.3044757833432534,False,False,False,False,True,False,False,False,False,False
2005,5.023364989895562,-0.9435801802560887,0.06794915528083585,False,False,False,False,False,False,False,False,False,False
2020,-0.789400603229595,-0.6239338494476828,0.45801069420402446,False,False,False,False,True,False,False,False,False,False
2014,-0.15741707870474897,-1.017231493826365,0.02008298327743455,False,False,False,False,False,False,False,False,False,True
2000,-0.8336506665268192,0.03518088927852151,-0.5947960112519162,False,False,False,False,False,False,False,False,False,True
2002,0.2824463142912151,-0.36554567568882196,-0.2225508401441943,False,False,False,False,False,False,False,False,False,False
2004,-1.386070899723228,1.314168307720094,0.6273610681447271,False,False,False,False,True,False,False,False,False,False
2021,0.07318423524695264,-1.203624910267523,0.8815476119411629,False,False,False,False,False,False,False,False,False,True
2016,0.14054654758378257,1.0654699429215397,-2.0375725510914684,False,False,False,False,False,False,False,False,False,True
2013,2.001270529988713,0.16921605213476373,0.2455319240479887,False,False,False,False,False,False,False,False,False,True
2008,-1.6319109990679317,1.3993481394013778,-0.14300937941298672,False,False,False,False,False,False,False,False,False,False
2002,2.285305615289354,1.2662054553381523,-1.4038602760995256,False,False,False,False,False,False,False,False,False,True
2012,0.5985146645599222,-0.48269691106183926,0.7696780018865065,False,False,False,False,False,False,False,False,False,True
2002,1.549466238115567,-1.446020560762387,1.695751327896908,False,False,False,False,True,False,False,False,False,False
2010,0.7304863774039634,-0.20843012638763952,1.378675995194127,False,False,False,False,True,False,False,False,False,False
2001,-0.9116534825249996,-2.0031166772873474,-2.3436052393196998,False,False,False,False,False,False,False,False,False,True
2023,0.5107192325086876,0.5835928995216915,0.2496444751294199,False,False,False,False,False,False,False,False,False,True
2014,-0.6648291801258459,0.08505829118856313,-0.7008821472266636,False,False,False,False,True,False,False,False,False,False
2012,-0.15187685022390682,-0.6513279579309889,-0.5043420667749287,False,False,False,False,False,False,False,False,False,False
2018,-1.1169602387549487,-0.5047618544043522,-0.3130549020350866,False,False,False,False,False,False,False,False,False,False
2021,-0.6764158979404794,-1.0665475120608279,-2.23564608440258,False,False,False,False,False,False,False,False,False,False
2015,0.7231243032893446,-0.09505267763777157,-2.0752161382357444,False,False,False,False,False,False,False,False,False,False
2017,0.3154150272090776,-1.0369465714297235,0.016124622575592013,False,False,False,False,False,False,False,False,False,False
2006,0.8361531660075682,-0.10007010885759468,0.17468361613117758,False,False,False,False,False,False,False,False,False,False
2012,-1.315145294126359,0.2828013143912855,-0.25762848491555146,False,False,False,False,False,False,False,False,False,False
2003,-1.7349421834676808,0.5741414505043809,-1.285387231133793,False,False,False,False,False,False,False,False,False,False
2008,0.9049770649134268,0.37343284926328313,-0.4612482679513053,False,False,False,False,True,False,False,False,False,False
2009,0.8392109727210617,1.0893374513921182e-15,1.343324094288214,False,False,False,False,False,False,False,False,False,False
2008,0.11430582640724461,0.3720945106741852,-0.4209508540425585,False,False,False,False,False,False,False,False,False,False
2006,0.29877796548600694,0.06891695825860866,-0.5575824642386255,False,False,False,False,False,False,False,False,False,False
2014,0.6947560878127406,0.06077603973726436,1.1398200951497646,False,False,False,False,False,False,False,False,False,True
2007,0.08764746410292537,-1.0708077920172612,-0.2775059464617678,False,False,False,False,True,False,False,False,False,False
2018,0.4030915600394128,-1.288466388735874,0.5969018383309567,False,False,False,False,True,False,False,False,False,False
2010,0.6501539068097857,0.18944626102135978,0.3826562122096374,False,False,False,False,True,False,False,False,False,False
2004,-0.15664641482618163,0.41353304789627227,-0.9375726242319898,False,False,False,False,False,False,False,False,False,False
2001,-0.3805484404328959,-0.6730350415604595,-1.0336385834721618,False,False,False,False,False,False,False,False,False,False
2009,0.2657606283456734,1.0884904963636526,-1.3821653865567074,False,False,False,False,False,False,False,False,False,True
2015,1.9378828187695056,2.108114476930449,-1.0521644556223968,False,False,False,False,True,False,False,False,False,False
2022,-0.8265120752445239,1.6568712028820163,0.7398994861178112,False,False,False,False,False,False,False,False,False,False
2012,-0.45617589343621395,-0.3252888640844294,-0.8688362552732095,False,False,False,False,True,False,False,False,False,False
2007,-1.6336586659859649,-0.48851470830413835,-0.20156016692556097,False,False,False,False,False,False,False,False,False,True
2008,0.31261438218876925,0.708372261678404,-0.3418146171212389,False,False,False,False,False,False,False,False,False,True
2010,-0.5442813387909935,0.6024365855087825,0.30337341762881753,False,False,False,False,False,False,False,False,False,True
2010,-1.3173839043484803,-1.155876482359101,-1.398577909813037,False,False,False,False,True,False,False,False,False,False
2022,-0.13006740721385218,-0.30130907832949727,1.0043750199851853,False,False,False,False,False,False,False,False,False,False
2015,1.2539715029780956,0.5854500276352552,1.334309443517109,False,False,False,False,False,False,False,False,False,False
2009,-0.38626064328975457,-0.9430699312962079,-0.09154371565403095,False,False,False,False,False,False,False,False,False,True
2023,-0.304978199739503,-0.7942983433629166,-2.2522125890663314,False,False,False,False,False,False,False,False,False,False
2011,1.219397988949191,-0.6461732380974231,-0.9052249283566736,False,False,False,False,False,False,False,False,False,True
2005,-0.07803364483553946,-0.4554019581408731,0.24133246358924448,False,False,False,False,True,False,False,False,False,False
2011,-1.146231607469223,-1.603396978745708,0.29610456289796855,False,False,False,False,False,False,False,False,False,True
2009,0.5383953403515577,0.6162292126877918,-0.3185163770672777,False,False,False,False,True,False,False,False,False,False
2017,0.925297316715897,-0.7839814588343934,1.0068775953178006,False,False,False,False,False,False,False,False,False,True
2017,-0.2515618662679795,0.13491303801245771,-0.6292416838758957,False,False,False,False,False,False,False,False,False,False
2003,0.042320810901026205,0.029642423880892475,0.8931981994839411,False,False,False,False,False,False,False,False,False,False
2008,-1.238204257133196,-1.0563440172306637,-0.06602104775036996,False,False,False,False,False,False,False,False,False,True
2006,-0.8468555113082722,-1.796621952438896,-0.6193338342623044,False,False,False,False,False,False,False,False,False,False
2017,-0.3693966271615975,0.023798632595496107,0.6467960384419146,False,False,False,False,False,False,False,False,False,False
2007,-0.005254222318497924,-0.4912093987992358,-0.1098475679420917,False,False,False,False,False,False,False,False,False,False
2010,-0.6240555816070926,0.38326541548408966,0.7989135982386244,False,False,False,False,True,False,False,False,False,False
2006,-0.4029176235807337,0.7332848501242657,2.7687642882872416,False,False,False,False,False,False,False,False,False,False
2008,-0.18356168860737104,-2.064045244042554,-0.9782997786507288,False,False,False,False,True,False,False,False,False,False
2007,-0.9600483245066458,-0.2903748366332358,0.7923926925838864,False,False,False,False,False,False,False,False,False,True
2002,-0.31233873063827633,0.9584957716089685,0.5554521684048391,False,False,False,False,False,False,False,False,False,False
2016,0.9531399550842948,1.3465783253533778,1.669083436383639,False,False,False,False,False,False,False,False,False,False
2001,-0.602982343878544,-1.8615086795328109,0.8249386842765735,False,False,False,False,False,False,False,False,False,False
2014,-0.8738072207886911,1.0666426763879049,1.4677243540618532,False,False,False,False,False,False,False,False,False,True
2013,-1.051859921020335e-15,-1.0541712015042717,-1.0268814937964268,False,False,False,False,True,False,False,False,False,False
2017,0.12679863609750688,0.6290010800841886,-1.311593248557178,False,False,False,False,True,False,False,False,False,False
2015,-0.760033208959846,-0.6022395877543056,-0.9847726544690197,False,False,False,False,False,False,False,False,False,False
2019,0.4979826753035112,0.6689852969670147,-0.22003564626213137,False,False,False,False,False,False,False,False,False,True
2021,0.1538934686834997,-0.4186148312340894,1.2819267936442327,False,False,False,False,False,False,False,False,False,True
2003,-0.5800343216826659,-1.4750824026593448,1.4997358519410313,False,False,False,False,False,False,False,False,False,True
2019,-0.11706509641835453,-0.6341518326938212,-0.42296157145616103,False,False,False,False,False,False,False,False,False,True
2005,-0.3324465751204659,0.46636558221334323,-0.17650244287797276,False,False,False,False,False,False,False,False,False,True
2005,0.80582316685986,-0.47811507866069014,-1.2104909999262505,False,False,False,False,True,False,False,False,False,False
2010,0.5315944746496315,-1.1166786556308113,0.0039989267647146,False,False,False,False,True,False,False,False,False,False
2016,-1.9769845069700274,-1.3111235708844797,-0.26039602013439145,False,False,False,False,True,False,False,False,False,False
2023,1.6166103253711612,-0.8577956883033213,-0.2575841536940037,False,False,False,False,False,False,False,False,False,False
2002,-0.329673143923351,-0.8662845622733671,1.0850417536061676,False,False,False,False,False,False,False,False,False,True
2012,1.4562465410510244,0.4997453107263157,0.3279739636588337,False,False,False,False,False,False,False,False,False,False
2021,0.5624233315585045,-0.45152159164959477,-1.3426686822105662,False,False,False,False,False,False,False,False,False,True
2002,0.14689671007880642,-0.35672587937606953,-2.5552490708874114,False,False,False,False,True,False,False,False,False,False
2015,-0.15722206565185487,-0.24010150789308693,0.47156264460378033,False,False,False,False,False,False,False,False,False,False
